Longitude,Latitude,U,V
-4.631918839735430282e+01,-2.403192615338951654e+01,-8.599999999999999867e-01,5.600000000000000533e-01
-4.631820634873081843e+01,-2.403192615338951654e+01,-9.200000000000000400e-01,5.400000000000000355e-01
-4.631722421553655522e+01,-2.403192615338951654e+01,-9.899999999999999911e-01,4.899999999999999911e-01
-4.631624209605106302e+01,-2.403192615338951654e+01,-1.050000000000000044e+00,4.000000000000000222e-01
-4.631526008855114185e+01,-2.403192615338951654e+01,-1.110000000000000098e+00,2.600000000000000089e-01
-4.631427799647902788e+01,-2.403192615338951654e+01,-1.169999999999999929e+00,8.999999999999999667e-02
-4.631329601638879012e+01,-2.403192615338951654e+01,-1.239999999999999991e+00,-1.000000000000000021e-02
-4.631231395171690934e+01,-2.403192615338951654e+01,-1.239999999999999991e+00,-1.100000000000000006e-01
-4.631133190075718176e+01,-2.403192615338951654e+01,-1.169999999999999929e+00,-1.900000000000000022e-01
-4.631034996176666141e+01,-2.403192615338951654e+01,-1.010000000000000009e+00,-2.500000000000000000e-01
-4.630936793826094799e+01,-2.403192615338951654e+01,-8.399999999999999689e-01,-2.999999999999999889e-01
-4.630838592839194945e+01,-2.403192615338951654e+01,-6.800000000000000488e-01,-2.999999999999999889e-01
-4.630740403050020149e+01,-2.403192615338951654e+01,-5.600000000000000533e-01,-2.200000000000000011e-01
-4.630642204802807527e+01,-2.403192615338951654e+01,-4.799999999999999822e-01,-1.499999999999999944e-01
-4.630544017752444574e+01,-2.403192615338951654e+01,-4.199999999999999845e-01,-7.000000000000000666e-02
-4.630445822244525544e+01,-2.403192615338951654e+01,-3.800000000000000044e-01,-1.000000000000000021e-02
-4.630347628106346747e+01,-2.403192615338951654e+01,-3.400000000000000244e-01,5.999999999999999778e-02
-4.630249445164162125e+01,-2.403192615338951654e+01,-3.099999999999999978e-01,1.100000000000000006e-01
-4.630151253764182684e+01,-2.403192615338951654e+01,-2.700000000000000178e-01,1.600000000000000033e-01
-4.630053063733527807e+01,-2.403192615338951654e+01,-2.399999999999999911e-01,2.099999999999999922e-01
-4.629954884898615575e+01,-2.403192615338951654e+01,-2.099999999999999922e-01,2.399999999999999911e-01
-4.629856697605862337e+01,-2.403192615338951654e+01,-1.700000000000000122e-01,2.600000000000000089e-01
-4.629758521508484392e+01,-2.403192615338951654e+01,-1.300000000000000044e-01,2.700000000000000178e-01
-4.629660336953416078e+01,-2.403192615338951654e+01,-8.999999999999999667e-02,2.600000000000000089e-01
-4.629562153766750754e+01,-2.403192615338951654e+01,-5.000000000000000278e-02,2.399999999999999911e-01
-4.629463981775289483e+01,-2.403192615338951654e+01,-2.000000000000000042e-02,2.000000000000000111e-01
-4.629365801325435825e+01,-2.403192615338951654e+01,0.000000000000000000e+00,1.600000000000000033e-01
-4.629267622244334035e+01,-2.403192615338951654e+01,2.000000000000000042e-02,1.199999999999999956e-01
-4.629169454357638358e+01,-2.403192615338951654e+01,2.000000000000000042e-02,8.000000000000000167e-02
-4.629071278012858670e+01,-2.403192615338951654e+01,2.999999999999999889e-02,5.999999999999999778e-02
-4.628973112862115613e+01,-2.403192615338951654e+01,4.000000000000000083e-02,4.000000000000000083e-02
-4.628874939253194754e+01,-2.403192615338951654e+01,4.000000000000000083e-02,2.999999999999999889e-02
-4.628776767012064397e+01,-2.403192615338951654e+01,4.000000000000000083e-02,2.999999999999999889e-02
-4.628678605964416448e+01,-2.403192615338951654e+01,4.000000000000000083e-02,4.000000000000000083e-02
-4.628580436458449299e+01,-2.403192615338951654e+01,2.999999999999999889e-02,4.000000000000000083e-02
-4.628482278145595785e+01,-2.403192615338951654e+01,1.000000000000000021e-02,2.000000000000000042e-02
-4.628384111374328569e+01,-2.403192615338951654e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.628285945971475712e+01,-2.403192615338951654e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.628187791760048952e+01,-2.403192615338951654e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.628089629091405754e+01,-2.403192615338951654e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.627991467788353930e+01,-2.403192615338951654e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.627893317678787355e+01,-2.403192615338951654e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.627795159110658574e+01,-2.403192615338951654e+01,2.000000000000000042e-02,-8.999999999999999667e-02
-4.627697011734307608e+01,-2.403192615338951654e+01,2.999999999999999889e-02,-2.999999999999999889e-01
-4.627598855897618080e+01,-2.403192615338951654e+01,-1.000000000000000021e-02,-4.299999999999999933e-01
-4.627500701428962060e+01,-2.403192615338951654e+01,-5.999999999999999778e-02,-4.400000000000000022e-01
-4.627402558151529632e+01,-2.403192615338951654e+01,-1.000000000000000056e-01,-4.400000000000000022e-01
-4.627304406415299098e+01,-2.403192615338951654e+01,-1.499999999999999944e-01,-4.400000000000000022e-01
-4.627206256047095678e+01,-2.403192615338951654e+01,-2.000000000000000111e-01,-4.299999999999999933e-01
-4.627108116867677978e+01,-2.403192615338951654e+01,-2.500000000000000000e-01,-4.099999999999999756e-01
-4.627009969229318642e+01,-2.403192615338951654e+01,-2.899999999999999800e-01,-3.900000000000000133e-01
-4.626911832781262746e+01,-2.403192615338951654e+01,-3.200000000000000067e-01,-3.800000000000000044e-01
-4.626813687876397552e+01,-2.403192615338951654e+01,-3.499999999999999778e-01,-3.599999999999999867e-01
-4.626715544334867758e+01,-2.403192615338951654e+01,-3.800000000000000044e-01,-3.400000000000000244e-01
-4.626617411985452577e+01,-2.403192615338951654e+01,-3.900000000000000133e-01,-3.200000000000000067e-01
-4.626519271155105884e+01,-2.403192615338951654e+01,-4.000000000000000222e-01,-2.999999999999999889e-01
-4.626421141535553971e+01,-2.403192615338951654e+01,-4.099999999999999756e-01,-2.800000000000000266e-01
-4.626323003456865024e+01,-2.403192615338951654e+01,-4.199999999999999845e-01,-2.700000000000000178e-01
-4.626224866743226727e+01,-2.403192615338951654e+01,-4.299999999999999933e-01,-2.500000000000000000e-01
-4.626126741218556049e+01,-2.403192615338951654e+01,-4.299999999999999933e-01,-2.399999999999999911e-01
-4.626028607234606227e+01,-2.403192615338951654e+01,-4.400000000000000022e-01,-2.399999999999999911e-01
-4.625930553206517715e+01,-2.403192615338951654e+01,-4.500000000000000111e-01,-2.300000000000000100e-01
-4.625832431775139497e+01,-2.403192615338951654e+01,-4.500000000000000111e-01,-2.200000000000000011e-01
-4.625734301884339317e+01,-2.403192615338951654e+01,-4.600000000000000200e-01,-2.200000000000000011e-01
-4.625636183181585892e+01,-2.403192615338951654e+01,-4.699999999999999734e-01,-2.099999999999999922e-01
-4.625538056022429600e+01,-2.403192615338951654e+01,-4.699999999999999734e-01,-2.099999999999999922e-01
-4.625439930224352736e+01,-2.403192615338951654e+01,-4.799999999999999822e-01,-2.099999999999999922e-01
-4.625341815613770535e+01,-2.403192615338951654e+01,-4.799999999999999822e-01,-2.000000000000000111e-01
-4.625243692546846574e+01,-2.403192615338951654e+01,-4.899999999999999911e-01,-2.000000000000000111e-01
-4.640664879357746031e+01,-2.403102397067334195e+01,0.000000000000000000e+00,0.000000000000000000e+00
-4.640566542254432392e+01,-2.403102397067334195e+01,-2.999999999999999889e-02,1.199999999999999956e-01
-4.640468216372990895e+01,-2.403102397067334195e+01,-1.000000000000000021e-02,1.199999999999999956e-01
-4.640369882030412896e+01,-2.403102397067334195e+01,1.000000000000000021e-02,8.999999999999999667e-02
-4.640271549068097556e+01,-2.403102397067334195e+01,2.999999999999999889e-02,2.000000000000000042e-02
-4.640173227376693887e+01,-2.403102397067334195e+01,2.999999999999999889e-02,-2.999999999999999889e-02
-4.640074897173932555e+01,-2.403102397067334195e+01,2.000000000000000042e-02,-1.000000000000000021e-02
-4.639976578184795386e+01,-2.403102397067334195e+01,1.000000000000000021e-02,-1.000000000000000021e-02
-4.639878329410801427e+01,-2.403102397067334195e+01,-2.000000000000000042e-02,-8.999999999999999667e-02
-4.639780003346813686e+01,-2.403102397067334195e+01,-1.000000000000000056e-01,-2.200000000000000011e-01
-4.639681688495894463e+01,-2.403102397067334195e+01,-1.900000000000000022e-01,-2.000000000000000111e-01
-4.639583365184153507e+01,-2.403102397067334195e+01,-2.200000000000000011e-01,-1.799999999999999933e-01
-4.639485053091879507e+01,-2.403102397067334195e+01,-2.099999999999999922e-01,-1.400000000000000133e-01
-4.639386732538827118e+01,-2.403102397067334195e+01,-2.099999999999999922e-01,-8.999999999999999667e-02
-4.639288413371507147e+01,-2.403102397067334195e+01,-2.099999999999999922e-01,-5.000000000000000278e-02
-4.639190105409906550e+01,-2.403102397067334195e+01,-2.099999999999999922e-01,-2.000000000000000042e-02
-4.639091788994085874e+01,-2.403102397067334195e+01,-2.099999999999999922e-01,0.000000000000000000e+00
-4.638993483796461703e+01,-2.403102397067334195e+01,-2.099999999999999922e-01,2.000000000000000042e-02
-4.638895170138169277e+01,-2.403102397067334195e+01,-2.200000000000000011e-01,2.000000000000000042e-02
-4.638796857858534395e+01,-2.403102397067334195e+01,-2.200000000000000011e-01,2.000000000000000042e-02
-4.638698556790256333e+01,-2.403102397067334195e+01,-2.300000000000000100e-01,1.000000000000000021e-02
-4.638600247267522292e+01,-2.403102397067334195e+01,-2.300000000000000100e-01,-1.000000000000000021e-02
-4.638501948955774168e+01,-2.403102397067334195e+01,-2.399999999999999911e-01,-2.000000000000000042e-02
-4.638403642189475562e+01,-2.403102397067334195e+01,-2.399999999999999911e-01,-5.000000000000000278e-02
-4.638305336795452405e+01,-2.403102397067334195e+01,-2.399999999999999911e-01,-7.000000000000000666e-02
-4.638207042617732156e+01,-2.403102397067334195e+01,-2.500000000000000000e-01,-1.000000000000000056e-01
-4.638108740030632049e+01,-2.403102397067334195e+01,-2.500000000000000000e-01,-1.199999999999999956e-01
-4.638010438769801169e+01,-2.403102397067334195e+01,-2.500000000000000000e-01,-1.400000000000000133e-01
-4.637912148724512207e+01,-2.403102397067334195e+01,-2.500000000000000000e-01,-1.499999999999999944e-01
-4.637813850218930867e+01,-2.403102397067334195e+01,-2.399999999999999911e-01,-1.499999999999999944e-01
-4.637715641579994497e+01,-2.403102397067334195e+01,-2.399999999999999911e-01,-1.400000000000000133e-01
-4.637617345834035376e+01,-2.403102397067334195e+01,-2.300000000000000100e-01,-1.199999999999999956e-01
-4.637519051459977248e+01,-2.403102397067334195e+01,-2.200000000000000011e-01,-8.000000000000000167e-02
-4.637420768295007889e+01,-2.403102397067334195e+01,-2.099999999999999922e-01,-2.999999999999999889e-02
-4.637322476675106486e+01,-2.403102397067334195e+01,-1.900000000000000022e-01,2.999999999999999889e-02
-4.637224196263924370e+01,-2.403102397067334195e+01,-1.799999999999999933e-01,1.100000000000000006e-01
-4.637125907397716418e+01,-2.403102397067334195e+01,-1.700000000000000122e-01,1.900000000000000022e-01
-4.637027619908214859e+01,-2.403102397067334195e+01,-1.700000000000000122e-01,2.600000000000000089e-01
-4.636929343622043120e+01,-2.403102397067334195e+01,-1.700000000000000122e-01,3.300000000000000155e-01
-4.636831058885607604e+01,-2.403102397067334195e+01,-1.900000000000000022e-01,3.699999999999999956e-01
-4.636732785356967668e+01,-2.403102397067334195e+01,-2.000000000000000111e-01,4.000000000000000222e-01
-4.636634503368434679e+01,-2.403102397067334195e+01,-2.200000000000000011e-01,4.199999999999999845e-01
-4.636536222760727810e+01,-2.403102397067334195e+01,-2.399999999999999911e-01,4.299999999999999933e-01
-4.636437953355768826e+01,-2.403102397067334195e+01,-2.600000000000000089e-01,4.400000000000000022e-01
-4.636339675499966972e+01,-2.403102397067334195e+01,-2.700000000000000178e-01,4.400000000000000022e-01
-4.636241399015588627e+01,-2.403102397067334195e+01,-2.899999999999999800e-01,4.500000000000000111e-01
-4.636143133738034550e+01,-2.403102397067334195e+01,-2.999999999999999889e-01,4.600000000000000200e-01
-4.636044860005072366e+01,-2.403102397067334195e+01,-3.099999999999999978e-01,4.699999999999999734e-01
-4.635946597478564257e+01,-2.403102397067334195e+01,-3.099999999999999978e-01,4.799999999999999822e-01
-4.635848326496553540e+01,-2.403102397067334195e+01,-3.200000000000000067e-01,4.899999999999999911e-01
-4.635750056889877868e+01,-2.403102397067334195e+01,-3.300000000000000155e-01,5.000000000000000000e-01
-4.635651798489102760e+01,-2.403102397067334195e+01,-3.400000000000000244e-01,5.100000000000000089e-01
-4.635553531632682223e+01,-2.403102397067334195e+01,-3.400000000000000244e-01,5.200000000000000178e-01
-4.635455275981792056e+01,-2.403102397067334195e+01,-3.499999999999999778e-01,5.300000000000000266e-01
-4.635357011871428767e+01,-2.403102397067334195e+01,-3.599999999999999867e-01,5.300000000000000266e-01
-4.635258749168947645e+01,-2.403102397067334195e+01,-3.599999999999999867e-01,5.400000000000000355e-01
-4.635160497637971844e+01,-2.403102397067334195e+01,-3.699999999999999956e-01,5.500000000000000444e-01
-4.635062237654780404e+01,-2.403102397067334195e+01,-3.699999999999999956e-01,5.600000000000000533e-01
-4.634963979042537119e+01,-2.403102397067334195e+01,-3.699999999999999956e-01,5.600000000000000533e-01
-4.634865731634853603e+01,-2.403102397067334195e+01,-3.599999999999999867e-01,5.699999999999999512e-01
-4.634767475774605572e+01,-2.403102397067334195e+01,-3.699999999999999956e-01,5.699999999999999512e-01
-4.634669231115157828e+01,-2.403102397067334195e+01,-3.900000000000000133e-01,5.799999999999999600e-01
-4.634570977999729990e+01,-2.403102397067334195e+01,-4.199999999999999845e-01,5.999999999999999778e-01
-4.634472726258267272e+01,-2.403102397067334195e+01,-4.400000000000000022e-01,6.099999999999999867e-01
-4.634374485720439907e+01,-2.403102397067334195e+01,-4.699999999999999734e-01,6.199999999999999956e-01
-4.634276236726490339e+01,-2.403102397067334195e+01,-4.799999999999999822e-01,6.300000000000000044e-01
-4.634177998932899101e+01,-2.403102397067334195e+01,-5.000000000000000000e-01,6.500000000000000222e-01
-4.634079752686069043e+01,-2.403102397067334195e+01,-5.100000000000000089e-01,6.700000000000000400e-01
-4.633981586448718559e+01,-2.403102397067334195e+01,-5.200000000000000178e-01,6.800000000000000488e-01
-4.633883352774732600e+01,-2.403102397067334195e+01,-5.300000000000000266e-01,6.999999999999999556e-01
-4.633785110647161076e+01,-2.403102397067334195e+01,-5.400000000000000355e-01,7.099999999999999645e-01
-4.633686869890061644e+01,-2.403102397067334195e+01,-5.600000000000000533e-01,7.299999999999999822e-01
-4.633588640337753617e+01,-2.403102397067334195e+01,-5.699999999999999512e-01,7.399999999999999911e-01
-4.633490402326518165e+01,-2.403102397067334195e+01,-5.899999999999999689e-01,7.399999999999999911e-01
-4.633392175517208500e+01,-2.403102397067334195e+01,-6.099999999999999867e-01,7.399999999999999911e-01
-4.633293940253732046e+01,-2.403102397067334195e+01,-6.300000000000000044e-01,7.399999999999999911e-01
-4.633195706360491073e+01,-2.403102397067334195e+01,-6.500000000000000222e-01,7.299999999999999822e-01
-4.633097483668623084e+01,-2.403102397067334195e+01,-6.700000000000000400e-01,7.099999999999999645e-01
-4.632999252520156119e+01,-2.403102397067334195e+01,-6.999999999999999556e-01,6.999999999999999556e-01
-4.632901022743934760e+01,-2.403102397067334195e+01,-7.199999999999999734e-01,6.700000000000000400e-01
-4.632802804166585986e+01,-2.403102397067334195e+01,-7.600000000000000089e-01,6.500000000000000222e-01
-4.632704577134510515e+01,-2.403102397067334195e+01,-7.900000000000000355e-01,6.300000000000000044e-01
-4.632606361302885745e+01,-2.403102397067334195e+01,-8.199999999999999512e-01,6.099999999999999867e-01
-4.632508137014424676e+01,-2.403102397067334195e+01,-8.399999999999999689e-01,5.899999999999999689e-01
-4.632409914095957504e+01,-2.403102397067334195e+01,-8.499999999999999778e-01,5.799999999999999600e-01
-4.632311702379127638e+01,-2.403102397067334195e+01,-8.499999999999999778e-01,5.600000000000000533e-01
-4.632213482203784594e+01,-2.403102397067334195e+01,-8.399999999999999689e-01,5.500000000000000444e-01
-4.632115263399897742e+01,-2.403102397067334195e+01,-8.199999999999999512e-01,5.500000000000000444e-01
-4.632017055796889338e+01,-2.403102397067334195e+01,-8.199999999999999512e-01,5.600000000000000533e-01
-4.631918839735430282e+01,-2.403102397067334195e+01,-8.100000000000000533e-01,5.699999999999999512e-01
-4.631820634873081843e+01,-2.403102397067334195e+01,-8.199999999999999512e-01,5.600000000000000533e-01
